Id da Delegacia (RDO),Número do Bo (RDO),Ano do BO (RDO),Data do Óbito,Data do Acidente,Tipo de via,Dia do óbito,Mês do Óbito,Mês Óbito Descrição,Ano do Óbito,Ano/Mês do Óbito,Dia da Semana,Hora do Acidente,Turno,Município,Região Administrativa,Logradouro,Númeral / KM,Jurisdição,Administração,Conservação,Tipo do local da ocorrência,LAT_(GEO),LONG_(GEO),Tipo do veículo da vítima,Tipo de vítima,Local do óbito,Tipo de acidente,Sub Tipo do Acidente,Tempo entre o Acidente e o óbito,Sexo,Faixa etária,Idade da vítima,Outro Veículo Envolvido
10333,7964,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,22:00:00,NOITE,OSASCO,Metropolitana de São Paulo,SP 330,"16,0",ESTADUAL,CONCESSIONÁRIA,AUTOBAN,PUBLICO,-23.494091627,-46.758799553,BICICLETA,CONDUTOR,VIA,COLISAO,NAO DISPONIVEL,Mesmo dia,MASCULINO,NAO DISPONIVEL,,AUTOMOVEL
30210,3568,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,1:50:00,MADRUGADA,MAIRIPORA,Metropolitana de São Paulo,BR 381,"58,5",FEDERAL,CONCESSIONÁRIA,AUTOPISTA FERNÃO DIAS,PUBLICO,-23.2741597133279,-46.5851866742,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,NAO DISPONIVEL,Mesmo dia,MASCULINO,40-44,40.0,NAO DISPONIVEL
30109,10057,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,21:50:00,NOITE,SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,SP 150,"25,5",ESTADUAL,CONCESSIONÁRIA,ECOVIAS,PUBLICO,-23.744127187,-46.540404704,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,50-54,54.0,AUTOMOVEL
120514,3759,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,7:30:00,MANHA,ARACARIGUAMA,Sorocaba,SP 280,"50,6",ESTADUAL,CONCESSIONÁRIA,VIAOESTE,PUBLICO,-23.4364821881127,-47.0759249125947,AUTOMOVEL,PASSAGEIRO,VIA,COLISAO,,Mesmo dia,MASCULINO,18-24,22.0,AUTOMOVEL
10371,8994,2017,2017-11-26,2017-11-26,NAO DISPONIVEL,26,11,NOVEMBRO,2017,2017.11,DOMINGO,16:30:00,TARDE,SAO PAULO,Metropolitana de São Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,PUBLICO,,,PEDESTRE,PEDESTRE,OUTROS,ATROPELAMENTO,,Mesmo dia,MASCULINO,40-44,44.0,AUTOMOVEL
130204,2266,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,3:57:00,MADRUGADA,LORENA,São José dos Campos,BR 116,"55,1",FEDERAL,CONCESSIONÁRIA,NOVADUTRA,PUBLICO,-22.7571043575111,-45.1140050668792,BICICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,NAO DISPONIVEL,,CAMINHAO
130325,1956,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,NAO DISPONIVEL,NAO DISPONIVEL,SAO JOSE DOS CAMPOS,São José dos Campos,SP 099,"4,0",ESTADUAL,PREFEITURA,PREFEITURA,PUBLICO,-23.238951999,-45.867709198,MOTOCICLETA,CONDUTOR,NAO DISPONIVEL,COLISAO,,Mesmo dia,MASCULINO,45-49,46.0,NAO DISPONIVEL
30401,5751,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,5:41:00,MADRUGADA,BARUERI,Metropolitana de São Paulo,SP 280,"27,05",ESTADUAL,CONCESSIONÁRIA,VIAOESTE,PUBLICO,-23.5052929359099,-46.8850288066078,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,18-24,23.0,AUTOMOVEL
40106,1515,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,3:15:00,MADRUGADA,MIRACATU,Registro,SP 055,"388,0",ESTADUAL,DER,DR05 - Cubatão,PUBLICO,-24.2628498520067,-47.3608124460779,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,MASCULINO,30-34,32.0,AUTOMOVEL
40103,2163,2017,2017-11-26,2017-11-26,Rodovias,26,11,NOVEMBRO,2017,2017.11,DOMINGO,14:00:00,TARDE,IGUAPE,Registro,SP 222,"18,2",ESTADUAL,DER,DR05 - Cubatão,PUBLICO,-24.4262905317876,-47.5468215131076,AUTOMOVEL,CONDUTOR,VIA,CHOQUE,,Mesmo dia,MASCULINO,40-44,42.0,NAO DISPONIVEL
30406,4241,2017,2017-11-26,2017-11-26,Vias Municipais,26,11,NOVEMBRO,2017,2017.11,DOMINGO,NAO DISPONIVEL,NAO DISPONIVEL,COTIA,Metropolitana de São Paulo,ESTRADA DO EMBU,"2750,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.616334,-46.850057,NAO DISPONIVEL,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,MASCULINO,18-24,23.0,NAO DISPONIVEL
20113,10296,2017,2017-11-26,2017-11-26,Vias Municipais,26,11,NOVEMBRO,2017,2017.11,DOMINGO,20:00:00,NOITE,SAO PAULO,Metropolitana de São Paulo,RUA SANTA EUDOXIA,"1060,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.495449,-46.658313,MOTOCICLETA,PASSAGEIRO,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,18-24,19.0,AUTOMOVEL
40209,11338,2017,2017-11-26,2017-11-26,Vias Municipais,26,11,NOVEMBRO,2017,2017.11,DOMINGO,4:08:00,MADRUGADA,PRAIA GRANDE,Baixada Santista,AVENIDA DOS TRABALHADORES,"1852,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-24.00208,-46.430186,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,18-24,18.0,OUTROS
70112,1639,2017,2017-11-26,2017-11-26,Vias Municipais,26,11,NOVEMBRO,2017,2017.11,DOMINGO,20:10:00,NOITE,SOCORRO,Campinas,ESTRADA MUNICIPAL DO ORATORIO,"4,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.561892,-46.559449,MOTOCICLETA,CONDUTOR,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,25-29,25.0,MOTOCICLETA
50114,1328,2017,2017-11-26,2017-11-12,Vias Municipais,26,11,NOVEMBRO,2017,2017.11,DOMINGO,15:00:00,TARDE,ANDRADINA,Araçatuba,RUA SANTA AMALIA,"1000,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-20.90338,-51.354974,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Até 30 dias,MASCULINO,35-39,37.0,NAO DISPONIVEL
70394,12823,2017,2017-11-26,2017-11-26,Vias Municipais,26,11,NOVEMBRO,2017,2017.11,DOMINGO,17:45:00,TARDE,SANTA BARBARA D OESTE,Campinas,AVENIDA DA AMIZADE,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.72973,-47.360102,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,MASCULINO,65-69,68.0,AUTOMOVEL
50310,1736,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,4:15:00,MADRUGADA,ALTO ALEGRE,Araçatuba,SP 419,"23,1",ESTADUAL,DER,DR11 - Araçatuba,PUBLICO,-21.6246319983104,-50.2174034713262,AUTOMOVEL,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,35-39,35.0,NAO DISPONIVEL
70932,4429,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,23:09:00,NOITE,JUNDIAI,Campinas,SP 300,"70,6",ESTADUAL,CONCESSIONÁRIA,COLINAS,PUBLICO,-23.199758093177,-47.0001769402894,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,30-34,33.0,AUTOMOVEL
70934,9694,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,5:00:00,MADRUGADA,ATIBAIA,Campinas,BR 381,"36,2",FEDERAL,CONCESSIONÁRIA,AUTOPISTA FERNÃO DIAS,PUBLICO,-23.0946939833609,-46.572737539305,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,30-34,33.0,CAMINHAO
30307,4630,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,8:46:00,MANHA,MOGI DAS CRUZES,Metropolitana de São Paulo,SP 098,"62,7",ESTADUAL,DER,DR10 - São Paulo,PUBLICO,-23.5989649092575,-46.1681999043402,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,FEMININO,35-39,38.0,CAMINHAO
30401,5755,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,22:36:00,NOITE,SANTANA DE PARNAIBA,Metropolitana de São Paulo,SP 280,"38,0",ESTADUAL,CONCESSIONÁRIA,VIAOESTE,PUBLICO,-23.5000278921443,-46.9828241937198,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,MASCULINO,35-39,35.0,NAO DISPONIVEL
10374,11155,2017,2017-11-25,2017-11-25,NAO DISPONIVEL,25,11,NOVEMBRO,2017,2017.11,SÁBADO,20:20:00,NOITE,SAO PAULO,Metropolitana de São Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,NAO DISPONIVEL,Mesmo dia,MASCULINO,65-69,66.0,MOTOCICLETA
30401,5746,2017,2017-11-25,2017-11-22,NAO DISPONIVEL,25,11,NOVEMBRO,2017,2017.11,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,BARUERI,Metropolitana de São Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Até 7 dias,MASCULINO,40-44,40.0,NAO DISPONIVEL
110708,7698,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,23:20:00,NOITE,CATANDUVA,São José do Rio Preto,SP 351,"216,4",ESTADUAL,CONCESSIONÁRIA,TEBE,PUBLICO,-21.1269166883188,-49.0045965713798,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,FEMININO,NAO DISPONIVEL,,AUTOMOVEL
110429,13185,2017,2017-11-25,2017-11-21,Rodovias,25,11,NOVEMBRO,2017,2017.11,TERÇA,0:40:00,MADRUGADA,MIRASSOLANDIA,São José do Rio Preto,SP 427,"28,0",ESTADUAL,DER,DR09 - São José do Rio Preto,PUBLICO,-20.6326949222348,-49.4488142131733,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Até 7 dias,MASCULINO,70-74,73.0,AUTOMOVEL
120505,3138,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,20:15:00,NOITE,IBIUNA,Sorocaba,SP 250,"59,4",ESTADUAL,DER,DR02 - Itapetininga,PUBLICO,-23.6510768131595,-47.1282118678273,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,35-39,39.0,AUTOMOVEL
130516,4877,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,22:50:00,NOITE,TAUBATE,São José dos Campos,SP 125,"13,0",ESTADUAL,DER,DR06 - Taubaté,PUBLICO,-23.1310879044154,-45.50448436647,AUTOMOVEL,PASSAGEIRO,VIA,COLISAO,,Mesmo dia,MASCULINO,0-17,12.0,AUTOMOVEL
130516,4877,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,22:50:00,NOITE,TAUBATE,São José dos Campos,SP 125,"13,0",ESTADUAL,DER,DR06 - Taubaté,PUBLICO,-23.1310879044154,-45.50448436647,AUTOMOVEL,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,60-64,61.0,AUTOMOVEL
100919,26102,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,3:45:00,MADRUGADA,RIBEIRAO PRETO,Ribeirão Preto,SP 330,"314,8",ESTADUAL,CONCESSIONÁRIA,VIAPAULISTA,PUBLICO,-21.1400373756136,-47.7616385609948,AUTOMOVEL,PASSAGEIRO,VIA,CHOQUE,,Mesmo dia,FEMININO,25-29,28.0,NAO DISPONIVEL
130103,1040,2017,2017-11-25,2017-11-25,Rodovias,25,11,NOVEMBRO,2017,2017.11,SÁBADO,16:00:00,TARDE,CRUZEIRO,São José dos Campos,SP 052,"232,6",ESTADUAL,DER,DR06 - Taubaté,PUBLICO,-22.4815017812371,-45.0160675764688,CAMINHAO,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,30-34,30.0,NAO DISPONIVEL
804229,3655,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,4:30:00,MADRUGADA,TUPA,Marília,AVENIDA PRESIDENTE VARGAS,"2050,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-21.936916,-50.522703,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,CHOQUE,,Mesmo dia,MASCULINO,18-24,23.0,NAO DISPONIVEL
30304,8746,2017,2017-11-25,2017-11-22,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,QUARTA,14:47:00,TARDE,FERRAZ DE VASCONCELOS,Metropolitana de São Paulo,RUA GODOFREDO OSORIO NOVAIS,"1022,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.545463,-46.376748,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Até 7 dias,MASCULINO,35-39,35.0,NAO DISPONIVEL
20231,5207,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,1:30:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,AVENIDA DOUTOR EDUARDO COTCHING,"150,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.568416,-46.540737,BICICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,30-34,34.0,MOTOCICLETA
80310,634,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,18:48:00,NOITE,SALTO GRANDE,Marília,AVENIDA ABELARDO DE OLVEIRA GUIMARAES,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.89446,-49.997123,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,60-64,61.0,AUTOMOVEL
70942,9793,2017,2017-11-25,2017-11-08,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,QUARTA,5:04:00,MADRUGADA,CAMPINAS,Campinas,RUA ANTONIO CARLOS DO AMARAL,"1581,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.946391,-47.161752,CAMINHAO,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Até 30 dias,MASCULINO,60-64,64.0,NAO DISPONIVEL
30407,7669,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,13:00:00,TARDE,ITAPEVI,Metropolitana de São Paulo,ESTRADA DA GRANJA,"461,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.55836,-46.914116,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,MASCULINO,30-34,30.0,AUTOMOVEL
70930,3602,2017,2017-11-25,2017-11-23,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,QUINTA,21:55:00,NOITE,MOGI GUACU,Campinas,RUA EDUARDO FIGUEIREDO,"499,0",MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,-22.346336,-46.9302,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,CONDUTOR/PASSAGEIROS FORA DO VEÍCULO,Até 7 dias,FEMININO,55-59,56.0,AUTOMOVEL
100402,1225,2017,2017-11-25,2017-11-02,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,QUINTA,7:45:00,MANHA,BARRINHA,Ribeirão Preto,VICINAL SAID HAMED SALEH,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-21.26119,-48.13025,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Até 30 dias,MASCULINO,80 ou mais,82.0,AUTOMOVEL
30401,5749,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,21:15:00,NOITE,BARUERI,Metropolitana de São Paulo,AVENIDA EXERCITO BRASILEIRO,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.528077,-46.884148,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,MASCULINO,30-34,34.0,NAO DISPONIVEL
120607,16362,2017,2017-11-25,2017-11-24,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SEXTA,20:40:00,NOITE,SOROCABA,Sorocaba,RUA DOUTOR AMERICO FIGUEIREDO,"4960,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.498997,-47.52753,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Dia anterior,FEMININO,45-49,45.0,MOTOCICLETA
30306,5518,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,17:55:00,TARDE,MOGI DAS CRUZES,Metropolitana de São Paulo,RUA JULIO RIBEIRO,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.522524,-46.148325,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,25-29,29.0,ONIBUS
10310,7443,2017,2017-11-25,2017-11-25,Vias Municipais,25,11,NOVEMBRO,2017,2017.11,SÁBADO,5:11:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,RUA SAO RAIMUNDO,"511,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.608175,-46.563596,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,CHOQUE,,Mesmo dia,MASCULINO,25-29,28.0,NAO DISPONIVEL
110310,1474,2017,2017-11-24,2017-11-24,Rodovias,24,11,NOVEMBRO,2017,2017.11,SEXTA,10:30:00,MANHA,MONTE APRAZIVEL,São José do Rio Preto,SP 377,"5,3",ESTADUAL,DER,DR09 - São José do Rio Preto,PUBLICO,-20.7122331836669,-49.6969338944009,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,18-24,21.0,AUTOMOVEL
110310,1474,2017,2017-11-24,2017-11-24,Rodovias,24,11,NOVEMBRO,2017,2017.11,SEXTA,10:30:00,MANHA,MONTE APRAZIVEL,São José do Rio Preto,SP 377,"5,3",ESTADUAL,DER,DR09 - São José do Rio Preto,PUBLICO,-20.7122331836669,-49.6969338944009,AUTOMOVEL,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,35-39,37.0,AUTOMOVEL
70922,6576,2017,2017-11-24,2017-11-24,Rodovias,24,11,NOVEMBRO,2017,2017.11,SEXTA,21:45:00,NOITE,PIRACICABA,Campinas,SP 127,"20,0",ESTADUAL,CONCESSIONÁRIA,COLINAS,PUBLICO,-22.61225561,-47.597508439,BICICLETA,CONDUTOR,OUTROS,COLISAO,,Mesmo dia,MASCULINO,70-74,73.0,NAO DISPONIVEL
90200,12293,2017,2017-11-24,2017-11-24,NAO DISPONIVEL,24,11,NOVEMBRO,2017,2017.11,SEXTA,6:59:00,MANHA,PRESIDENTE PRUDENTE,Presidente Prudente,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,PUBLICO,,,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,25-29,29.0,AUTOMOVEL
100408,538,2017,2017-11-24,2017-11-24,Rodovias,24,11,NOVEMBRO,2017,2017.11,SEXTA,12:25:00,TARDE,DUMONT,Ribeirão Preto,SP 291,"11,7",ESTADUAL,DER,DR08 - Ribeirão Preto,PUBLICO,-21.2507002061243,-47.9766487255,CAMINHAO,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,30-34,33.0,NAO DISPONIVEL
130323,4020,2017,2017-11-24,2017-11-24,Vias Municipais,24,11,NOVEMBRO,2017,2017.11,SEXTA,10:20:00,MANHA,CACAPAVA,São José dos Campos,ESTRADA NELSON TAVARES DA SILVA,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.205999,-45.739254,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,60-64,63.0,AUTOMOVEL
30117,4591,2017,2017-11-24,2017-11-24,Vias Municipais,24,11,NOVEMBRO,2017,2017.11,SEXTA,0:30:00,MADRUGADA,RIBEIRAO PIRES,Metropolitana de São Paulo,ESTRADA DO CACULA,"800,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.751651,-46.440365,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,CHOQUE,,Mesmo dia,MASCULINO,50-54,54.0,NAO DISPONIVEL
130207,1624,2017,2017-11-24,2017-11-15,Vias Municipais,24,11,NOVEMBRO,2017,2017.11,QUARTA,16:28:00,TARDE,CANAS,São José dos Campos,FAZENDA CHIMARRITA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PRIVADO,-22.7016722904309,-45.0367629656157,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Até 30 dias,MASCULINO,60-64,62.0,NAO DISPONIVEL
130409,3216,2017,2017-11-24,2017-11-22,Vias Municipais,24,11,NOVEMBRO,2017,2017.11,QUARTA,15:52:00,TARDE,TAUBATE,São José dos Campos,RUA JOAQUIM FERREIRA DA SILVA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.026052,-45.53175,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Até 7 dias,MASCULINO,70-74,70.0,MOTOCICLETA
120501,1494,2017,2017-11-23,2017-11-22,Rodovias,23,11,NOVEMBRO,2017,2017.11,QUARTA,21:00:00,NOITE,ARACOIABA DA SERRA,Sorocaba,SP 270,"121,0",ESTADUAL,CONCESSIONÁRIA,SPVIAS,PUBLICO,-23.540992859845,-47.6457062046252,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Dia anterior,MASCULINO,35-39,39.0,AUTOMOVEL
120508,2523,2017,2017-11-23,2017-11-23,Rodovias,23,11,NOVEMBRO,2017,2017.11,QUINTA,4:50:00,MADRUGADA,ITU,Sorocaba,SP 280,"64,0",ESTADUAL,CONCESSIONÁRIA,VIAOESTE,PUBLICO,-23.4192596901944,-47.2071938490173,CAMINHAO,PASSAGEIRO,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,25-29,25.0,CAMINHAO
30215,1892,2017,2017-11-23,2017-11-23,Rodovias,23,11,NOVEMBRO,2017,2017.11,QUINTA,9:15:00,MANHA,GUARULHOS,Metropolitana de São Paulo,BR 116,"225,0",FEDERAL,CONCESSIONÁRIA,NOVADUTRA,PUBLICO,-23.468864311633,-46.5100336174122,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,30-34,31.0,NAO DISPONIVEL
30212,7416,2017,2017-11-23,2017-11-08,NAO DISPONIVEL,23,11,NOVEMBRO,2017,2017.11,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,GUARULHOS,Metropolitana de São Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,PUBLICO,,,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,NAO DISPONIVEL,Até 30 dias,MASCULINO,55-59,56.0,NAO DISPONIVEL
10374,11042,2017,2017-11-23,2017-11-22,Vias Municipais,23,11,NOVEMBRO,2017,2017.11,QUARTA,23:00:00,NOITE,SAO PAULO,Metropolitana de São Paulo,AVENIDA SENADOR TEOTONIO VILELA,"5800,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.748857,-46.709245,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Dia anterior,MASCULINO,18-24,19.0,ONIBUS
10356,8724,2017,2017-11-23,2017-11-23,Vias Municipais,23,11,NOVEMBRO,2017,2017.11,QUINTA,5:30:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,AVENIDA CARLOS CALDEIRA FILHO,"3000,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.650923,-46.760156,MOTOCICLETA,CONDUTOR,VIA,NAO DISPONIVEL,,Mesmo dia,MASCULINO,18-24,20.0,NAO DISPONIVEL
20250,10669,2017,2017-11-23,2017-11-23,Vias Municipais,23,11,NOVEMBRO,2017,2017.11,QUINTA,19:00:00,NOITE,SAO PAULO,Metropolitana de São Paulo,RUA SOL DA MEIA NOITE,"150,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.489248,-46.413061,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,35-39,38.0,AUTOMOVEL
10333,7879,2017,2017-11-23,2017-11-23,Vias Municipais,23,11,NOVEMBRO,2017,2017.11,QUINTA,15:45:00,TARDE,SAO PAULO,Metropolitana de São Paulo,AVENIDA MUTINGA,"2733,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.488996,-46.749658,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,MASCULINO,25-29,26.0,AUTOMOVEL
70404,3146,2017,2017-11-23,2017-11-23,Vias Municipais,23,11,NOVEMBRO,2017,2017.11,QUINTA,11:30:00,MANHA,ITUPEVA,Campinas,AVENIDA BRASIL,"1826,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.168768,-47.053299,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,MASCULINO,25-29,27.0,ONIBUS
